NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Mode/Type of Service Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name, UZA SQ Miles , UZA Population , Service Area Population , Service Area SQ Miles ,Last Closed Report Year,Last Closed FY End Month,Last Closed FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,CB,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 910,144 ", 255 ,2023,12,2023,"11,598,574","642,320",18,"$4,413,845.00 ","$10,901,154.00 ",$16.97 ,$6.87 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 910,144 ", 255 ,2023,12,2023,"1,448,850","129,799",11,"$309,181.00 ","$9,407,090.00 ",$72.47 ,$2.38 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 910,144 ", 255 ,2023,12,2023,"31,558,045","5,659,465",6,"$4,857,607.00 ","$116,200,278.00 ",$20.53 ,$0.86 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 910,144 ", 255 ,2011,12,2011,"33,338,458","1,642,463",20,"$11,969,219.00 ","$12,759,772.00 ",$7.77 ,$7.29 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 910,144 ", 255 ,2023,12,2023,"8,878,184","381,068",23,"$1,747,873.00 ","$5,031,019.00 ",$13.20 ,$4.59 
00033,0R03-021,Senior Services of Snohomish County,DR,DO,Bus,Active,Small Systems Reporter,Private-Non-Profit Corporation,LYNNWOOD,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 827,957 "," 2,196 ",2023,12,2023,,,,,,,
00034,0034,Rogue Valley Transportation District,DR,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,MEDFORD,OR,55981,"Medford, OR", 63.02 ," 171,640 "," 180,555 ", 78 ,2006,6,2006,"22,440","10,610",2,$0.00 ,"$243,409.00 ",$22.94 ,$0.00 
00034,0034,Rogue Valley Transportation District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MEDFORD,OR,55981,"Medford, OR", 63.02 ," 171,640 "," 180,555 ", 78 ,2023,6,2023,"290,148","40,906",7,"$82,597.00 ","$2,760,324.00 ",$67.48 ,$2.02 
00034,0034,Rogue Valley Transportation District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MEDFORD,OR,55981,"Medford, OR", 63.02 ," 171,640 "," 180,555 ", 78 ,2023,6,2023,"3,946,018","834,376",5,"$905,668.00 ","$14,585,675.00 ",$17.48 ,$1.09 
00034,0034,Rogue Valley Transportation District,VP,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,MEDFORD,OR,55981,"Medford, OR", 63.02 ," 171,640 "," 180,555 ", 78 ,2013,6,2013,,,,,,,
00035,0035,Washington State Ferries,FB,DO,Ferry,Active,Full Reporter,State Government Unit or Department of Transportation,OLYMPIA,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 3,919,300 "," 1,945 ",2023,6,2023,"131,769,108","18,241,119",7,"$58,349,652.00 ","$338,199,141.00 ",$18.54 ,$3.20 
00040,0040,Central Puget Sound Regional Transit Authority,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 3,349,000 "," 1,089 ",2023,12,2023,"94,155,770","6,918,125",14,"$11,939,084.00 ","$117,930,653.00 ",$17.05 ,$1.73 
00040,0040,Central Puget Sound Regional Transit Authority,CB,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 3,349,000 "," 1,089 ",2023,12,2023,"22,716,840","1,650,009",14,"$2,641,458.00 ","$24,204,975.00 ",$14.67 ,$1.60 
00040,0040,Central Puget Sound Regional Transit Authority,CR,PT,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 3,349,000 "," 1,089 ",2023,12,2023,"43,432,011","1,755,751",25,"$5,005,338.00 ","$76,112,396.00 ",$43.35 ,$2.85 
00040,0040,Central Puget Sound Regional Transit Authority,DR,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 3,349,000 "," 1,089 ",2009,12,2009,,,,$0.00 ,"$24,637.00 ",,
00040,0040,Central Puget Sound Regional Transit Authority,LR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 3,349,000 "," 1,089 ",2023,12,2023,"185,377,992","26,867,751",7,"$32,701,665.00 ","$238,812,404.00 ",$8.89 ,$1.22 
00040,0040,Central Puget Sound Regional Transit Authority,LR,PT,Rail,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 3,349,000 "," 1,089 ",2011,12,2011,"62,428,438","7,847,836",8,"$12,038,576.00 ","$45,280,724.00 ",$5.77 ,$1.53 
00040,0040,Central Puget Sound Regional Transit Authority,MB,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 3,349,000 "," 1,089 ",2011,12,2011,"145,718,187","10,461,590",14,"$15,514,636.00 ","$81,390,458.00 ",$7.78 ,$1.48 
00040,0040,Central Puget Sound Regional Transit Authority,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 3,349,000 "," 1,089 ",2011,12,2011,"46,288,938","2,631,195",18,"$5,331,173.00 ","$14,094,123.00 ",$5.36 ,$2.03 
00040,0040,Central Puget Sound Regional Transit Authority,SR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SEATTLE,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 3,349,000 "," 1,089 ",2023,12,2023,"623,418","380,000",2,"$130,825.00 ","$12,836,006.00 ",$33.78 ,$0.34 
00041,0041,Alaska Railroad Corporation,AR,DO,Rail,Active,Full Reporter,State Government Unit or Department of Transportation,ANCHORAGE,AK,02305,"Anchorage, AK", 91.69 ," 249,252 "," 352,701 ", 266 ,2023,12,2023,"27,930,710","225,434",124,"$36,125,687.00 ","$60,628,460.00 ",$268.94 ,$160.25 
00042,0042,Targhee Regional Public Transit Authority,DR,DO,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,Idaho Falls,ID,40996,"Idaho Falls, ID", 41.26 ," 105,132 "," 114,595 ", 552 ,2018,9,2018,,,,,,,
00042,0042,Targhee Regional Public Transit Authority,MB,DO,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,Idaho Falls,ID,40996,"Idaho Falls, ID", 41.26 ," 105,132 "," 114,595 ", 552 ,2018,9,2018,,,,,,,
00042,0042,Targhee Regional Public Transit Authority,MB,PT,Bus,Inactive,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,Idaho Falls,ID,40996,"Idaho Falls, ID", 41.26 ," 105,132 "," 114,595 ", 552 ,2003,9,2003,0,"8,701",0,"$32,909.00 ","$99,585.00 ",$11.45 ,$3.78 
00043,0043,Chelan Douglas PTBA ,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,93862,"Wenatchee, WA", 32.60 ," 78,142 "," 122,915 ", 197 ,2023,12,2023,"364,292","91,446",4,$0.00 ,"$5,834,111.00 ",$63.80 ,$0.00 
00043,0043,Chelan Douglas PTBA ,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,93862,"Wenatchee, WA", 32.60 ," 78,142 "," 122,915 ", 197 ,2023,12,2023,"5,720",782,7,$0.00 ,"$44,869.00 ",$57.38 ,$0.00 
00043,0043,Chelan Douglas PTBA ,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,93862,"Wenatchee, WA", 32.60 ," 78,142 "," 122,915 ", 197 ,2023,12,2023,"8,934,682","1,011,391",9,$0.00 ,"$17,925,670.00 ",$17.72 ,$0.00 
00043,0043,Chelan Douglas PTBA ,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,WENATCHEE,WA,93862,"Wenatchee, WA", 32.60 ," 78,142 "," 122,915 ", 197 ,2023,12,2023,"456,846","9,419",49,"$14,012.00 ","$419,329.00 ",$44.52 ,$1.49 
00044,0044,Skagit Transit,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,60490,"Mount Vernon, WA", 30.66 ," 66,825 "," 118,568 ", 760 ,2023,12,2023,"2,957,266","112,019",26,"$77,068.00 ","$3,634,303.00 ",$32.44 ,$0.69 
00044,0044,Skagit Transit,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,60490,"Mount Vernon, WA", 30.66 ," 66,825 "," 118,568 ", 760 ,2023,12,2023,"362,376","65,767",6,"$101,694.00 ","$6,352,903.00 ",$96.60 ,$1.55 
00044,0044,Skagit Transit,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,60490,"Mount Vernon, WA", 30.66 ," 66,825 "," 118,568 ", 760 ,2023,12,2023,"1,169,070","340,072",3,"$231,231.00 ","$11,027,184.00 ",$32.43 ,$0.68 
00044,0044,Skagit Transit,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BURLINGTON,WA,60490,"Mount Vernon, WA", 30.66 ," 66,825 "," 118,568 ", 760 ,2023,12,2023,"2,631,530","55,990",47,"$305,623.00 ","$895,796.00 ",$16.00 ,$5.46 
00045,0045,Fairbanks North Star Borough ,DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",FAIRBANKS,AK,28549,"Fairbanks, AK", 74.30 ," 71,396 "," 95,356 "," 7,338 ",2023,6,2023,,,,,,,
00045,0045,Fairbanks North Star Borough ,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",FAIRBANKS,AK,28549,"Fairbanks, AK", 74.30 ," 71,396 "," 95,356 "," 7,338 ",2023,6,2023,,,,,,,
00046,0046,City of Wilsonville,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WILSONVILLE,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 73,800 ", 80 ,2023,6,2023,"45,711","10,957",4,$0.00 ,"$1,079,441.00 ",$98.52 ,$0.00 
00046,0046,City of Wilsonville,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WILSONVILLE,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 73,800 ", 80 ,2023,6,2023,"1,140,099","173,582",7,"$53,959.00 ","$5,355,547.00 ",$30.85 ,$0.31 
00046,0046,City of Wilsonville,VP,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",WILSONVILLE,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 73,800 ", 80 ,2023,6,2023,"21,248",656,32,"$5,548.00 ","$4,775.00 ",$7.28 ,$8.46 
00047,0047,City of Corvallis,DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CORVALLIS,OR,20422,"Corvallis, OR", 17.45 ," 66,791 "," 67,306 ", 14 ,2018,6,2018,"10,932","5,466",2,$0.00 ,"$7,386.00 ",$1.35 ,$0.00 
00047,0047,City of Corvallis,MB,PT,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",CORVALLIS,OR,20422,"Corvallis, OR", 17.45 ," 66,791 "," 67,306 ", 14 ,2023,6,2023,,,,,,,
00049,0049,"vRide, Inc. - Anchorage",VP,DO,Bus,Inactive,Full Reporter,Private Provider Reporting on Behalf of a Public Entity,Anchorage,AK,02305,"Anchorage, AK", 91.69 ," 249,252 "," 218,145 ", 77 ,2015,12,2015,"9,222,744","220,188",42,"$1,175,529.00 ","$816,196.00 ",$3.71 ,$5.34 
00050,0050,"City of Bend, Bend Area Transit",DR,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Bend,OR,06868,"Bend, OR", 42.41 ," 106,988 "," 82,280 ", 32 ,2011,6,2011,,,,,,,
00050,0050,"City of Bend, Bend Area Transit",MB,PT,Bus,Inactive,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",Bend,OR,06868,"Bend, OR", 42.41 ," 106,988 "," 82,280 ", 32 ,2011,6,2011,,,,,,,
00052,0052,Metro,VP,PT,Bus,Inactive,Small Systems Reporter,"MPO, COG or Other Planning Agency",Portland,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 2,241,913 "," 6,817 ",2012,6,2012,,,,,,,
00053,0053,Coeur d'Alene Tribe,DR,DO,Bus,Active,Small Systems Reporter,Tribe,PLUMMER,ID,18451,"Coeur d'Alene, ID", 46.76 ," 121,831 "," 21,188 ", 388 ,2023,9,2023,,,,,,,
00053,0053,Coeur d'Alene Tribe,MB,DO,Bus,Active,Small Systems Reporter,Tribe,PLUMMER,ID,18451,"Coeur d'Alene, ID", 46.76 ," 121,831 "," 21,188 ", 388 ,2023,9,2023,,,,,,,
00054,0054,King County Ferry District,FB,DO,Ferry,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,Seattle,WA,80389,"Seattle--Tacoma, WA", 982.52 ," 3,544,011 "," 1,931,249 "," 2,116 ",2015,12,2015,"2,645,294","515,207",5,"$1,982,612.00 ","$5,478,705.00 ",$10.63 ,$3.85 
00057,0057,Central Oregon Intergovernmental Council,CB,DO,Bus,Inactive,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR", 42.41 ," 106,988 "," 156,297 ", 78 ,2023,6,2023,"2,560,740","191,015",13,"$157,550.00 ","$2,945,428.00 ",$15.42 ,$0.82 
00057,0057,Central Oregon Intergovernmental Council,DR,DO,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR", 42.41 ," 106,988 "," 156,297 ", 78 ,2023,6,2023,"93,472","24,223",4,"$6,402.00 ","$1,211,079.00 ",$50.00 ,$0.26 
00057,0057,Central Oregon Intergovernmental Council,DR,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR", 42.41 ," 106,988 "," 156,297 ", 78 ,2023,6,2023,"81,176","30,523",3,"$2,998.00 ","$1,591,852.00 ",$52.15 ,$0.10 
00057,0057,Central Oregon Intergovernmental Council,MB,DO,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR", 42.41 ," 106,988 "," 156,297 ", 78 ,2023,6,2023,"72,898","29,705",2,$0.00 ,"$162,245.00 ",$5.46 ,$0.00 
00057,0057,Central Oregon Intergovernmental Council,MB,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR", 42.41 ," 106,988 "," 156,297 ", 78 ,2023,6,2023,"712,331","227,573",3,"$130,010.00 ","$3,185,491.00 ",$14.00 ,$0.57 
00057,0057,Central Oregon Intergovernmental Council,VP,PT,Bus,Active,Full Reporter,"MPO, COG or Other Planning Agency",BEND,OR,06868,"Bend, OR", 42.41 ," 106,988 "," 156,297 ", 78 ,,,,,,,,,,
00058,0058,City of Portland,SR,DO,Rail,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 99,211 ", 11 ,2013,6,2013,"3,732,743","3,664,537",1,$0.00 ,"$11,868,085.00 ",$3.24 ,$0.00 
00058,0058,City of Portland,SR,PT,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 99,211 ", 11 ,2023,6,2023,"3,715,350","2,601,253",1,"$576,373.00 ","$23,063,275.00 ",$8.87 ,$0.22 
00058,0058,City of Portland,TR,DO,Rail,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 99,211 ", 11 ,2013,6,2013,,,,,,,
00058,0058,City of Portland,TR,PT,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",PORTLAND,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 99,211 ", 11 ,2023,6,2023,"698,523","1,091,442",1,"$633,753.00 ","$3,600,335.00 ",$3.30 ,$0.58 
00376,0R02-022,"Ride Connection, Inc.",DR,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,PORTLAND,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 1,415,800 "," 1,192 ",2023,6,2023,"341,773","37,486",9,$0.00 ,"$5,317,967.00 ",$141.87 ,$0.00 
00376,0R02-022,"Ride Connection, Inc.",DR,TX,Bus,Active,Full Reporter,Private-Non-Profit Corporation,PORTLAND,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 1,415,800 "," 1,192 ",2023,6,2023,"279,762","41,565",7,$0.00 ,"$1,257,265.00 ",$30.25 ,$0.00 
00376,0R02-022,"Ride Connection, Inc.",MB,DO,Bus,Active,Full Reporter,Private-Non-Profit Corporation,PORTLAND,OR,71317,"Portland, OR--WA", 519.30 ," 2,104,238 "," 1,415,800 "," 1,192 ",2023,6,2023,"273,049","85,062",3,"$34,730.00 ","$1,521,796.00 ",$17.89 ,$0.41 
00415,,Ada County Highway District,VP,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",,ID,08785,"Boise City, ID", 139.23 ," 433,180 "," 732,500 "," 1,664 ",2023,9,2023,"5,076,885","130,715",39,"$979,599.00 ","$1,241,488.00 ",$9.50 ,$7.49 
10001,1001,Rhode Island Public Transit Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,72505,"Providence, RI--MA", 544.25 ," 1,285,806 "," 1,048,319 "," 1,143 ",2023,6,2023,"3,521,353","249,690",14,"$447,161.00 ","$15,657,893.00 ",$62.71 ,$1.79 
10001,1001,Rhode Island Public Transit Authority,DR,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,72505,"Providence, RI--MA", 544.25 ," 1,285,806 "," 1,048,319 "," 1,143 ",2016,6,2016,"122,769","12,138",10,"$7,862.00 ","$719,254.00 ",$59.26 ,$0.65 
10001,1001,Rhode Island Public Transit Authority,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,72505,"Providence, RI--MA", 544.25 ," 1,285,806 "," 1,048,319 "," 1,143 ",2023,6,2023,"1,180,456","44,823",26,"$40,596.00 ","$1,272,450.00 ",$28.39 ,$0.91 
10001,1001,Rhode Island Public Transit Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,72505,"Providence, RI--MA", 544.25 ," 1,285,806 "," 1,048,319 "," 1,143 ",2023,6,2023,"46,337,486","11,040,120",4,"$14,408,024.00 ","$112,507,081.00 ",$10.19 ,$1.31 
10001,1001,Rhode Island Public Transit Authority,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PROVIDENCE,RI,72505,"Providence, RI--MA", 544.25 ," 1,285,806 "," 1,048,319 "," 1,143 ",2023,6,2023,"3,264,020","77,904",42,"$512,075.00 ","$492,858.00 ",$6.33 ,$6.57 
10002,1002,Manchester Transit Authority,DR,DO,Bus,Active,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,MANCHESTER,NH,53740,"Manchester, NH", 80.63 ," 163,289 "," 248,263 ", 235 ,2023,6,2023,,,,,,,
10002,1002,Manchester Transit Authority,MB,DO,Bus,Active,Small Systems Reporter,Independent Public Agency or Authority of Transit Service,MANCHESTER,NH,53740,"Manchester, NH", 80.63 ," 163,289 "," 248,263 ", 235 ,2023,6,2023,,,,,,,
10003,1003,Massachusetts Bay Transportation Authority,CR,DO,Rail,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH"," 1,655.89 "," 4,382,009 "," 2,682,227 ", 664 ,2008,6,2008,"790,800,557","38,815,838",20,"$123,020,901.00 ","$227,513,879.00 ",$5.86 ,$3.17 
10003,1003,Massachusetts Bay Transportation Authority,CR,PT,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH"," 1,655.89 "," 4,382,009 "," 2,682,227 ", 664 ,2023,6,2023,"503,068,787","23,494,793",21,"$112,639,505.00 ","$477,756,069.00 ",$20.33 ,$4.79 
10003,1003,Massachusetts Bay Transportation Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH"," 1,655.89 "," 4,382,009 "," 2,682,227 ", 664 ,2023,6,2023,"7,243,948","1,008,547",7,"$3,358,860.00 ","$107,873,650.00 ",$106.96 ,$3.33 
10003,1003,Massachusetts Bay Transportation Authority,FB,PT,Ferry,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH"," 1,655.89 "," 4,382,009 "," 2,682,227 ", 664 ,2023,6,2023,"7,652,188","1,009,633",8,"$7,127,213.00 ","$19,817,479.00 ",$19.63 ,$7.06 
10003,1003,Massachusetts Bay Transportation Authority,HR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH"," 1,655.89 "," 4,382,009 "," 2,682,227 ", 664 ,2023,6,2023,"275,137,442","84,030,235",3,"$128,794,748.00 ","$377,944,589.00 ",$4.50 ,$1.53 
10003,1003,Massachusetts Bay Transportation Authority,LR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BOSTON,MA,09271,"Boston, MA--NH"," 1,655.89 "," 4,382,009 "," 2,682,227 ", 664 ,2023,6,2023,"86,273,010","37,035,882",2,"$47,726,099.00 ","$197,051,081.00 ",$5.32 ,$1.29 
